match,start_time,market_name,home_team,away_team,player_name,player_team,opposition_team,line,over_price,agency
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Joël Veltman,Brighton & Hove Albion,Everton,1.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Joël Veltman,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Kaoru Mitoma,Brighton & Hove Albion,Everton,0.5,4.75,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Kaoru Mitoma,Brighton & Hove Albion,Everton,1.5,26,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Kaoru Mitoma,Brighton & Hove Albion,Everton,2.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Lewis Dunk,Brighton & Hove Albion,Everton,0.5,9,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Lewis Dunk,Brighton & Hove Albion,Everton,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Lewis Dunk,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mahmoud Dahoud,Brighton & Hove Albion,Everton,0.5,9,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mahmoud Dahoud,Brighton & Hove Albion,Everton,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mahmoud Dahoud,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mason Holgate,Everton,Brighton & Hove Albion,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mason Holgate,Everton,Brighton & Hove Albion,1.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mason Holgate,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mats Wieffer,Brighton & Hove Albion,Everton,0.5,9,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mats Wieffer,Brighton & Hove Albion,Everton,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Mats Wieffer,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Michael Keane,Everton,Brighton & Hove Albion,0.5,11,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Michael Keane,Everton,Brighton & Hove Albion,1.5,151,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Michael Keane,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Neal Maupay,Everton,Brighton & Hove Albion,0.5,3.4,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Neal Maupay,Everton,Brighton & Hove Albion,1.5,15,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Neal Maupay,Everton,Brighton & Hove Albion,2.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Odel Offiah,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Odel Offiah,Brighton & Hove Albion,Everton,1.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Odel Offiah,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Simon Adingra,Brighton & Hove Albion,Everton,0.5,4.25,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Simon Adingra,Brighton & Hove Albion,Everton,1.5,26,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Simon Adingra,Brighton & Hove Albion,Everton,2.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Tariq Lamptey,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Tariq Lamptey,Brighton & Hove Albion,Everton,1.5,301,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Tariq Lamptey,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Tim Iroegbunam,Everton,Brighton & Hove Albion,0.5,9,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Tim Iroegbunam,Everton,Brighton & Hove Albion,1.5,101,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Tim Iroegbunam,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Valentín Barco,Brighton & Hove Albion,Everton,0.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Valentín Barco,Brighton & Hove Albion,Everton,1.5,301,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Valentín Barco,Brighton & Hove Albion,Everton,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Vitaliy Mykolenko,Everton,Brighton & Hove Albion,0.5,13,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Vitaliy Mykolenko,Everton,Brighton & Hove Albion,1.5,201,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Vitaliy Mykolenko,Everton,Brighton & Hove Albion,2.5,401,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Yankuba Minteh,Brighton & Hove Albion,Everton,0.5,3.7,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Yankuba Minteh,Brighton & Hove Albion,Everton,1.5,17,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Yankuba Minteh,Brighton & Hove Albion,Everton,2.5,151,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Yasin Ayari,Brighton & Hove Albion,Everton,0.5,7.5,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Yasin Ayari,Brighton & Hove Albion,Everton,1.5,81,TAB
Everton v Brighton & Hove Albion,2024-08-17T14:00:00.000Z,Player Goals,Everton,Brighton & Hove Albion,Yasin Ayari,Brighton & Hove Albion,Everton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Adam Armstrong,Southampton,Newcastle United,0.5,3.7,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Adam Armstrong,Southampton,Newcastle United,1.5,17,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Adam Armstrong,Southampton,Newcastle United,2.5,151,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Alexander Isak,Newcastle United,Southampton,0.5,1.68,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Alexander Isak,Newcastle United,Southampton,1.5,4.25,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Alexander Isak,Newcastle United,Southampton,2.5,13,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Anthony Gordon,Newcastle United,Southampton,0.5,2.4,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Anthony Gordon,Newcastle United,Southampton,1.5,9,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Anthony Gordon,Newcastle United,Southampton,2.5,41,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ben Brereton Díaz,Southampton,Newcastle United,0.5,4.25,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ben Brereton Díaz,Southampton,Newcastle United,1.5,21,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ben Brereton Díaz,Southampton,Newcastle United,2.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Bruno Guimarães,Newcastle United,Southampton,0.5,5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Bruno Guimarães,Newcastle United,Southampton,1.5,34,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Bruno Guimarães,Newcastle United,Southampton,2.5,301,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Charlie Taylor,Southampton,Newcastle United,0.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Charlie Taylor,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Charlie Taylor,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Dan Burn,Newcastle United,Southampton,0.5,7.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Dan Burn,Newcastle United,Southampton,1.5,81,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Dan Burn,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Emil Krafth,Newcastle United,Southampton,0.5,13,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Emil Krafth,Newcastle United,Southampton,1.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Emil Krafth,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Fabian Schär,Newcastle United,Southampton,0.5,6.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Fabian Schär,Newcastle United,Southampton,1.5,67,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Fabian Schär,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Flynn Downes,Southampton,Newcastle United,0.5,13,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Flynn Downes,Southampton,Newcastle United,1.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Flynn Downes,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Harvey Barnes,Newcastle United,Southampton,0.5,2.4,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Harvey Barnes,Newcastle United,Southampton,1.5,10,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Harvey Barnes,Newcastle United,Southampton,2.5,41,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jack Stephens,Southampton,Newcastle United,0.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jack Stephens,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jack Stephens,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jacob Murphy,Newcastle United,Southampton,0.5,2.7,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jacob Murphy,Newcastle United,Southampton,1.5,11,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jacob Murphy,Newcastle United,Southampton,2.5,51,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,James Bree,Southampton,Newcastle United,0.5,17,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,James Bree,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,James Bree,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jan Bednarek,Southampton,Newcastle United,0.5,17,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jan Bednarek,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Jan Bednarek,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joe Aribo,Southampton,Newcastle United,0.5,6,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joe Aribo,Southampton,Newcastle United,1.5,51,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joe Aribo,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joe Willock,Newcastle United,Southampton,0.5,3.3,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joe Willock,Newcastle United,Southampton,1.5,15,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joe Willock,Newcastle United,Southampton,2.5,101,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joelinton,Newcastle United,Southampton,0.5,3.3,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joelinton,Newcastle United,Southampton,1.5,15,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Joelinton,Newcastle United,Southampton,2.5,101,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Kieran Trippier,Newcastle United,Southampton,0.5,7.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Kieran Trippier,Newcastle United,Southampton,1.5,81,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Kieran Trippier,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Kyle Walker-Peters,Southampton,Newcastle United,0.5,15,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Kyle Walker-Peters,Southampton,Newcastle United,1.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Kyle Walker-Peters,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Lewis Hall,Newcastle United,Southampton,0.5,6.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Lewis Hall,Newcastle United,Southampton,1.5,67,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Lewis Hall,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Lloyd Kelly,Newcastle United,Southampton,0.5,9,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Lloyd Kelly,Newcastle United,Southampton,1.5,151,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Lloyd Kelly,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Miguel Almirón,Newcastle United,Southampton,0.5,2.7,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Miguel Almirón,Newcastle United,Southampton,1.5,11,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Miguel Almirón,Newcastle United,Southampton,2.5,51,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Nathan Wood,Southampton,Newcastle United,0.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Nathan Wood,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Nathan Wood,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Paul Onuachu,Southampton,Newcastle United,0.5,4.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Paul Onuachu,Southampton,Newcastle United,1.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Paul Onuachu,Southampton,Newcastle United,2.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ronnie Edwards,Southampton,Newcastle United,0.5,17,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ronnie Edwards,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ronnie Edwards,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ryan Manning,Southampton,Newcastle United,0.5,17,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ryan Manning,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Ryan Manning,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Samuel Amo-Ameyaw,Southampton,Newcastle United,0.5,5.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Samuel Amo-Ameyaw,Southampton,Newcastle United,1.5,41,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Samuel Amo-Ameyaw,Southampton,Newcastle United,2.5,301,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Samuel Edozie,Southampton,Newcastle United,0.5,5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Samuel Edozie,Southampton,Newcastle United,1.5,41,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Samuel Edozie,Southampton,Newcastle United,2.5,301,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Sean Longstaff,Newcastle United,Southampton,0.5,4.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Sean Longstaff,Newcastle United,Southampton,1.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Sean Longstaff,Newcastle United,Southampton,2.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Sékou Mara,Southampton,Newcastle United,0.5,4.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Sékou Mara,Southampton,Newcastle United,1.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Sékou Mara,Southampton,Newcastle United,2.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Taylor Harwood-Bellis,Southampton,Newcastle United,0.5,17,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Taylor Harwood-Bellis,Southampton,Newcastle United,1.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Taylor Harwood-Bellis,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Tino Livramento,Newcastle United,Southampton,0.5,7.5,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Tino Livramento,Newcastle United,Southampton,1.5,81,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Tino Livramento,Newcastle United,Southampton,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Tyler Dibling,NA,NA,0.5,7,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Tyler Dibling,NA,NA,1.5,67,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Tyler Dibling,NA,NA,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Will Smallbone,Southampton,Newcastle United,0.5,8,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Will Smallbone,Southampton,Newcastle United,1.5,101,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Will Smallbone,Southampton,Newcastle United,2.5,401,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,William Osula,Newcastle United,Southampton,0.5,2.15,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,William Osula,Newcastle United,Southampton,1.5,7,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,William Osula,Newcastle United,Southampton,2.5,26,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Yukinari Sugawara,Southampton,Newcastle United,0.5,15,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Yukinari Sugawara,Southampton,Newcastle United,1.5,201,TAB
Newcastle United v Southampton,2024-08-17T14:00:00.000Z,Player Goals,Newcastle United,Southampton,Yukinari Sugawara,Southampton,Newcastle United,2.5,401,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Aaron Cresswell,West Ham United,Aston Villa,0.5,15,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Aaron Cresswell,West Ham United,Aston Villa,1.5,201,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Aaron Cresswell,West Ham United,Aston Villa,2.5,401,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Amadou Onana,Aston Villa,West Ham United,0.5,7,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Amadou Onana,Aston Villa,West Ham United,1.5,67,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Amadou Onana,Aston Villa,West Ham United,2.5,401,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Cameron Archer,Southampton,West Ham United,0.5,3.2,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Cameron Archer,Southampton,West Ham United,1.5,15,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Cameron Archer,Southampton,West Ham United,2.5,101,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Crysencio Summerville,West Ham United,Aston Villa,0.5,3.6,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Crysencio Summerville,West Ham United,Aston Villa,1.5,17,TAB
West Ham United v Aston Villa,2024-08-17T16:30:00.000Z,Player Goals,West Ham United,Aston Villa,Crysencio Summerville,West Ham United,Aston Villa,2.5,101,TAB
