match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Odsonne Edouard,NA,NA,1.5,3.35,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Daichi Kamada,Crystal Palace,Chelsea,1.5,12.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Liam Delap,Chelsea,Crystal Palace,1.5,1.92,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Cole Palmer,Chelsea,Crystal Palace,1.5,1.96,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jefferson Lerma,Crystal Palace,Chelsea,1.5,14,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Estevao,NA,NA,1.5,2.35,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Malo Gusto,Chelsea,Crystal Palace,1.5,12.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Eberechi Eze,Crystal Palace,Chelsea,1.5,3.6,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Trevoh Chalobah,Chelsea,Crystal Palace,1.5,14,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jean-Philippe Mateta,Crystal Palace,Chelsea,1.5,2.95,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Justin Devenny,Crystal Palace,Chelsea,1.5,6.8,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jamie Bynoe-Gittens,NA,NA,1.5,3.1,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Marc Gu<c3><a9>hi,NA,NA,1.5,21,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Pedro Neto,Chelsea,Crystal Palace,1.5,3.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Jo<c3><a3>o Pedro,NA,NA,1.5,1.94,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Maxence Lacroix,Crystal Palace,Chelsea,1.5,23,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Rio Cardines,Crystal Palace,Chelsea,1.5,4.8,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Enzo Fern<c3><a1>ndez,NA,NA,1.5,4.2,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Daniel Mu<c3><b1>oz,NA,NA,1.5,9.5,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tyrick Mitchell,Crystal Palace,Chelsea,1.5,51,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Tyrique George,Chelsea,Crystal Palace,1.5,2.55,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Christopher Nkunku,Chelsea,Crystal Palace,1.5,2.15,Neds
Chelsea v Crystal Palace,Chelsea,Crystal Palace,Player Shots On Target,Mois<c3><a9>s Caicedo,NA,NA,1.5,17,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Declan Rice,Arsenal,Manchester United,1.5,6.75,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Benjamin Sesko,Manchester United,Arsenal,1.5,2.85,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Albert-Mboyo Sambi Lokonga,NA,NA,1.5,10,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Casemiro,Manchester United,Arsenal,1.5,11.5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Myles Lewis-Skelly,Arsenal,Manchester United,1.5,12.5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Christian N<c3><b8>rgaard,NA,NA,1.5,10,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Gabriel Martinelli,Arsenal,Manchester United,1.5,3.45,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Leandro Trossard,Arsenal,Manchester United,1.5,2.9,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Leny Yoro,Manchester United,Arsenal,1.5,41,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Joshua Zirkzee,Manchester United,Arsenal,1.5,3.8,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Toby Collyer,NA,NA,1.5,15,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Kobbie Mainoo,Manchester United,Arsenal,1.5,8.5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Manuel Ugarte,Manchester United,Arsenal,1.5,14,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Patrick Dorgu,Manchester United,Arsenal,1.5,13,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Noussair Mazraoui,Manchester United,Arsenal,1.5,31,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Max Dowman,NA,NA,1.5,3.35,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Ayden Heaven,Manchester United,Arsenal,1.5,34,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Luke Shaw,Manchester United,Arsenal,1.5,34,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Ben White,Arsenal,Manchester United,1.5,19,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Bukayo Saka,Arsenal,Manchester United,1.5,2.8,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Diogo Dalot,Manchester United,Arsenal,1.5,29,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Mikel Merino,Arsenal,Manchester United,1.5,2.95,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Rasmus Hojlund,NA,NA,1.5,3.5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Noni Madueke,Arsenal,Manchester United,1.5,2.8,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Oleksandr Zinchenko,Arsenal,Manchester United,1.5,12.5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Martin <c3><98>degaard,NA,NA,1.5,5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Matheus Cunha,Manchester United,Arsenal,1.5,3.1,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Jakub Kiwior,Arsenal,Manchester United,1.5,23,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,William Saliba,Arsenal,Manchester United,1.5,23,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Gabriel Magalh<c3><a3>es,NA,NA,1.5,8.5,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Bruno Fernandes,Manchester United,Arsenal,1.5,4,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Harry Maguire,Manchester United,Arsenal,1.5,23,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Jurrien Timber,Arsenal,Manchester United,1.5,23,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Chido Obi-Martin,NA,NA,1.5,3.7,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Riccardo Calafiori,Arsenal,Manchester United,1.5,16,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Ethan Nwaneri,Arsenal,Manchester United,1.5,3.15,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Amad Diallo,Manchester United,Arsenal,1.5,6.6,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Martin Zubimendi,NA,NA,1.5,14,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Bryan Mbeumo,Manchester United,Arsenal,1.5,4,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Mason Mount,Manchester United,Arsenal,1.5,6.2,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Kai Havertz,Arsenal,Manchester United,1.5,2.25,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Matthijs De Ligt,NA,NA,1.5,31,Neds
Manchester United v Arsenal,Manchester United,Arsenal,Player Shots On Target,Viktor Gyokeres,NA,NA,1.5,1.87,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Eric da Silva,NA,NA,0.5,2.3,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jayden Meghoma,Brentford,Nottingham Forest,0.5,5.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Kevin Schade,Brentford,Nottingham Forest,0.5,1.58,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ethan Pinnock,Brentford,Nottingham Forest,0.5,5.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Sepp Van den Berg,NA,NA,0.5,7.25,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mikkel Damsgaard,Brentford,Nottingham Forest,0.5,2,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Neco Williams,Nottingham Forest,Brentford,0.5,2.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Taiwo Awoniyi,Nottingham Forest,Brentford,0.5,1.19,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ibrahim Sangar<c3><a9>,NA,NA,0.5,2.9,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Antoni Milambo,Brentford,Nottingham Forest,0.5,1.83,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Dan Ndoye,Nottingham Forest,Brentford,0.5,1.42,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Kristoffer Ajer,Brentford,Nottingham Forest,0.5,6.8,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Morato,Nottingham Forest,Brentford,0.5,3.45,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Nikola Milenkovi<c4><87>,NA,NA,0.5,2.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Yunus Emre Konak,NA,NA,0.5,3.1,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jordan Henderson,Brentford,Nottingham Forest,0.5,3.25,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Elliot Anderson,Nottingham Forest,Brentford,0.5,2.45,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ola Aina,Nottingham Forest,Brentford,0.5,3.4,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,David Carmo,Nottingham Forest,Brentford,0.5,2.9,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Chris Wood,Nottingham Forest,Brentford,0.5,1.22,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mads Roerslev,Brentford,Nottingham Forest,0.5,5.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Benjamin Arthur,Brentford,Nottingham Forest,0.5,6,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Michael Kayode,Brentford,Nottingham Forest,0.5,5.8,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Zach Abbott,Nottingham Forest,Brentford,0.5,6.2,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ryan Yates,Nottingham Forest,Brentford,0.5,2.6,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Callum Hudson-Odoi,Nottingham Forest,Brentford,0.5,1.45,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Rico Henry,Brentford,Nottingham Forest,0.5,5.2,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Morgan Gibbs-White,Nottingham Forest,Brentford,0.5,1.4,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jota Silva,Nottingham Forest,Brentford,0.5,1.38,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Frank Onyeka,Brentford,Nottingham Forest,0.5,3,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Igor Jesus,Nottingham Forest,Brentford,0.5,1.16,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Murillo,Nottingham Forest,Brentford,0.5,3.15,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mathias Jensen,Brentford,Nottingham Forest,0.5,3.05,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Keane Lewis-Potter,Brentford,Nottingham Forest,0.5,2.35,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Willy Boly,Nottingham Forest,Brentford,0.5,3.35,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Omar Richards,Nottingham Forest,Brentford,0.5,3.45,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Nathan Collins,Brentford,Nottingham Forest,0.5,5.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,F<c3><a1>bio Carvalho,NA,NA,0.5,1.7,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Aaron Hickey,Brentford,Nottingham Forest,0.5,6,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ao Tanaka,NA,NA,0.5,2.85,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Tim Iroegbunam,Everton,Leeds United,0.5,3,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ilia Gruev,NA,NA,0.5,3.6,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sebastiaan Bornauw,NA,NA,0.5,3.35,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Vitaliy Mykolenko,Everton,Leeds United,0.5,6.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jarrad Branthwaite,Everton,Leeds United,0.5,4.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Beto,Everton,Leeds United,0.5,1.38,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Adam Aznou,Everton,Leeds United,0.5,4,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Michael Keane,Everton,Leeds United,0.5,3.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Harry Gray,NA,NA,0.5,1.55,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Gabriel Gudmundsson,NA,NA,0.5,5.2,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Anton Stach,NA,NA,0.5,2.85,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Daniel James,NA,NA,0.5,1.58,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sam Byram,NA,NA,0.5,5.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Thierno Barry,Everton,Leeds United,0.5,1.38,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Dwight McNeil,Everton,Leeds United,0.5,1.85,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,S<c3><a9>amus Coleman,NA,NA,0.5,8.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Joel Piroe,NA,NA,0.5,1.35,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jayden Bogle,NA,NA,0.5,3.15,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Isaac Schmidt,NA,NA,0.5,3.2,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ethan Ampadu,NA,NA,0.5,5.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Brenden Aaronson,NA,NA,0.5,1.98,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,James Tarkowski,Everton,Leeds United,0.5,3.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,James Garner,Everton,Leeds United,0.5,3.2,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Kiernan Dewsbury-Hall,Everton,Leeds United,0.5,2.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Carlos Alcaraz,Everton,Leeds United,0.5,1.77,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Largie Ramazani,NA,NA,0.5,1.6800000000000002,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jack Harrison,NA,NA,0.5,1.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Joe Rodon,NA,NA,0.5,9.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Isaac Heath,NA,NA,0.5,2.05,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Nathan Patterson,Everton,Leeds United,0.5,6.5,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sean Longstaff,NA,NA,0.5,2.95,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Lukas Nmecha,NA,NA,0.5,1.32,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Iliman Ndiaye,Everton,Leeds United,0.5,1.53,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jake O'Brien,Everton,Leeds United,0.5,4.8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Harrison Armstrong,Everton,Leeds United,0.5,2.6,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Chermiti,NA,NA,0.5,1.55,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Pascal Struijk,NA,NA,0.5,2.6,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Omar Richards,Nottingham Forest,Brentford,2.5,176,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Michael Kayode,Brentford,Nottingham Forest,2.5,451,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mads Roerslev,Brentford,Nottingham Forest,2.5,651,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Frank Onyeka,Brentford,Nottingham Forest,2.5,126,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Dan Ndoye,Nottingham Forest,Brentford,2.5,10.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Eric da Silva,NA,NA,2.5,51,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ethan Pinnock,Brentford,Nottingham Forest,2.5,401,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Elliot Anderson,Nottingham Forest,Brentford,2.5,67,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Willy Boly,Nottingham Forest,Brentford,2.5,176,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Keane Lewis-Potter,Brentford,Nottingham Forest,2.5,34,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Murillo,Nottingham Forest,Brentford,2.5,151,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Igor Jesus,Nottingham Forest,Brentford,2.5,4.5,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Antoni Milambo,Brentford,Nottingham Forest,2.5,29,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Morgan Gibbs-White,Nottingham Forest,Brentford,2.5,9.75,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Taiwo Awoniyi,Nottingham Forest,Brentford,2.5,5.25,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Kevin Schade,Brentford,Nottingham Forest,2.5,15,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jayden Meghoma,Brentford,Nottingham Forest,2.5,451,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Rico Henry,Brentford,Nottingham Forest,2.5,351,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Aaron Hickey,Brentford,Nottingham Forest,2.5,451,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,F<c3><a1>bio Carvalho,NA,NA,2.5,16,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Neco Williams,Nottingham Forest,Brentford,2.5,67,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Zach Abbott,Nottingham Forest,Brentford,2.5,801,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Yunus Emre Konak,NA,NA,2.5,126,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,David Carmo,Nottingham Forest,Brentford,2.5,126,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mikkel Damsgaard,Brentford,Nottingham Forest,2.5,34,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Mathias Jensen,Brentford,Nottingham Forest,2.5,126,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Kristoffer Ajer,Brentford,Nottingham Forest,2.5,601,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Morato,Nottingham Forest,Brentford,2.5,201,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ryan Yates,Nottingham Forest,Brentford,2.5,67,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Chris Wood,Nottingham Forest,Brentford,2.5,5.8,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Nathan Collins,Brentford,Nottingham Forest,2.5,551,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Callum Hudson-Odoi,Nottingham Forest,Brentford,2.5,11,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jota Silva,Nottingham Forest,Brentford,2.5,9.25,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Nikola Milenkovi<c4><87>,NA,NA,2.5,101,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Jordan Henderson,Brentford,Nottingham Forest,2.5,151,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ola Aina,Nottingham Forest,Brentford,2.5,201,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Benjamin Arthur,Brentford,Nottingham Forest,2.5,901,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Ibrahim Sangar<c3><a9>,NA,NA,2.5,126,Neds
Nottingham Forest v Brentford,Nottingham Forest,Brentford,Player Shots On Target,Sepp Van den Berg,NA,NA,2.5,801,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Adam Aznou,Everton,Leeds United,2.5,301,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Isaac Schmidt,NA,NA,2.5,176,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sam Byram,NA,NA,2.5,1001,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,S<c3><a9>amus Coleman,NA,NA,2.5,901,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jarrad Branthwaite,Everton,Leeds United,2.5,226,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Joel Piroe,NA,NA,2.5,8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Daniel James,NA,NA,2.5,15,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Nathan Patterson,Everton,Leeds United,2.5,1001,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jack Harrison,NA,NA,2.5,23,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,James Garner,Everton,Leeds United,2.5,151,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Jake O'Brien,Everton,Leeds United,2.5,176,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Largie Ramazani,NA,NA,2.5,16,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Lukas Nmecha,NA,NA,2.5,8,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sebastiaan Bornauw,NA,NA,2.5,151,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Harrison Armstrong,Everton,Leeds United,2.5,51,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Iliman Ndiaye,Everton,Leeds United,2.5,13,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Kiernan Dewsbury-Hall,Everton,Leeds United,2.5,41,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Isaac Heath,NA,NA,2.5,34,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Thierno Barry,Everton,Leeds United,2.5,9.25,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Michael Keane,Everton,Leeds United,2.5,251,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ilia Gruev,NA,NA,2.5,176,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Harry Gray,NA,NA,2.5,14,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Brenden Aaronson,NA,NA,2.5,34,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Joe Rodon,NA,NA,2.5,1001,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Anton Stach,NA,NA,2.5,101,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Chermiti,NA,NA,2.5,14,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Beto,Everton,Leeds United,2.5,8.75,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Gabriel Gudmundsson,NA,NA,2.5,301,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Sean Longstaff,NA,NA,2.5,101,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Tim Iroegbunam,Everton,Leeds United,2.5,126,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,James Tarkowski,Everton,Leeds United,2.5,251,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Ethan Ampadu,NA,NA,2.5,751,Neds
Leeds United v Everton,Leeds United,Everton,Player Shots On Target,Dwight McNeil,Everton,Leeds United,2.5,29,Neds
