match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jaydon Banel,NA,NA,0.5,7.5,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Ferdi Kadioglu,NA,NA,0.5,7,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Zian Flemming,NA,NA,0.5,3.4,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Tom Watson,Brighton & Hove Albion,Burnley,0.5,3.5,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Lucas Pires,NA,NA,0.5,34,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Hjalmar Ekdal,NA,NA,0.5,26,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jan Paul van Hecke,Brighton & Hove Albion,Burnley,0.5,8.5,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Charalampos Kostoulas,Brighton & Hove Albion,Burnley,0.5,2.35,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Freddie Simmonds,NA,NA,0.5,15,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Diego Coppola,Brighton & Hove Albion,Burnley,0.5,13,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Ashley Barnes,NA,NA,0.5,4.5,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Brajan Gruda,Brighton & Hove Albion,Burnley,0.5,3.6,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Jacob Bruun Larsen,NA,NA,0.5,6,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Marcus Edwards,NA,NA,0.5,5.75,Neds
Brighton & Hove Albion v Burnley,Brighton & Hove Albion,Burnley,Player Goals,Oliver Sonne,NA,NA,0.5,13,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Josh Acheampong,Chelsea,Manchester City,0.5,19,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Facundo Buonanotte,Brighton & Hove Albion,Manchester City,0.5,6.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Josko Gvardiol,Manchester City,Chelsea,0.5,8.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Charlie Gray,NA,NA,0.5,10,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,No Goalscorer,NA,NA,0.5,17,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Mathis Rayan Cherki,NA,NA,0.5,5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Alejandro Garnacho,Manchester United,Manchester City,0.5,6,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Oscar Bobb,Manchester City,Chelsea,0.5,5.25,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Phil Foden,Manchester City,Chelsea,0.5,2.7,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Nathan Ak<c3><a9>,NA,NA,0.5,12,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Rodrigo Hernandez Cascante,NA,NA,0.5,7.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Rico Lewis,Manchester City,Chelsea,0.5,13,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Erling Haaland,Manchester City,Chelsea,0.5,1.5699999999999998,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Jorrel Hato,Chelsea,Manchester City,0.5,29,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Stephen Mfuni,NA,NA,0.5,12,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Matheus Nunes,Manchester City,Chelsea,0.5,15,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Wesley Fofana,Chelsea,Manchester City,0.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Malo Gusto,Chelsea,Manchester City,0.5,15,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Estevao Willian,NA,NA,0.5,5.75,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Nico Gonzalez,NA,NA,0.5,9.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Abdukodir Khusanov,Manchester City,Chelsea,0.5,19,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Andrey Santos,Chelsea,Manchester City,0.5,10,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Tyrique George,Chelsea,Manchester City,0.5,5.75,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Enzo Fern<c3><a1>ndez,NA,NA,0.5,4.8,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Marc Cucurella,Chelsea,Manchester City,0.5,21,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Nico O'Reilly,Manchester City,Chelsea,0.5,9,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,J<c3><a9>r<c3><a9>my Doku,NA,NA,0.5,5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Rom<c3><a9>o Lavia,NA,NA,0.5,15,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,John Stones,Manchester City,Chelsea,0.5,12,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Tijjani Reijnders,Manchester City,Chelsea,0.5,5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Tosin Adarabioyo,Chelsea,Manchester City,0.5,23,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Pedro Neto,Chelsea,Manchester City,0.5,5.25,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,R<c3><ba>ben Dias,NA,NA,0.5,13,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Cole Palmer,Chelsea,Manchester City,0.5,3.8,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Trevoh Chalobah,Chelsea,Manchester City,0.5,12,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Reigan Heskey,NA,NA,0.5,3.8,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Bernardo Silva,Manchester City,Chelsea,0.5,9,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Beno<c3><ae>t Badiashile,NA,NA,0.5,34,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Ryan McAidoo,NA,NA,0.5,4.8,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Savio Moreira,NA,NA,0.5,5.25,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Liam Delap,Chelsea,Manchester City,0.5,4.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Jo<c3><a3>o Pedro,NA,NA,0.5,4.5,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Divine Mukasa,NA,NA,0.5,4.6,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Marc Guiu,NA,NA,0.5,4.6,Neds
Manchester City v Chelsea,Manchester City,Chelsea,Player Goals,Reece James,Chelsea,Manchester City,0.5,13,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Jarrod Bowen,West Ham United,Wolverhampton Wanderers,2.5,91,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Crysencio Summerville,West Ham United,Wolverhampton Wanderers,2.5,126,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Pablo Felipe,NA,NA,2.5,71,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,J<c3><b8>rgen Strand Larsen,NA,NA,2.5,67,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Mateus Mane,NA,NA,2.5,101,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Jhon Arias,Wolverhampton Wanderers,West Ham United,2.5,201,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Fernando Lopez,NA,NA,2.5,176,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Callum Marshall,West Ham United,Wolverhampton Wanderers,2.5,126,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Tolu Arokodare,NA,NA,2.5,71,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Tomas Soucek,NA,NA,2.5,176,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Lucas Paquet<c3><a1>,NA,NA,2.5,201,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Callum Wilson,West Ham United,Wolverhampton Wanderers,2.5,71,Neds
Wolverhampton Wanderers v West Ham United,Wolverhampton Wanderers,West Ham United,Player Goals,Hwang Hee-chan,NA,NA,2.5,101,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,William Saliba,Arsenal,Bournemouth,0.5,15,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,David Brooks,Bournemouth,Arsenal,0.5,7,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Christian N<c3><b8>rgaard,NA,NA,0.5,7.5,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Jurrien Timber,Arsenal,Bournemouth,0.5,6.5,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Mikel Merino,Arsenal,Bournemouth,0.5,3.3,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Amine Adli,NA,NA,0.5,7,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Martin <c3><98>degaard,NA,NA,0.5,4.4,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Gabriel Jesus,Arsenal,Bournemouth,0.5,2.8,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Viktor Gyokeres,NA,NA,0.5,2.6,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Adrien Truffert,Bournemouth,Arsenal,0.5,26,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Marli Salmon,NA,NA,0.5,19,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Lewis Cook,Bournemouth,Arsenal,0.5,23,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Bukayo Saka,Arsenal,Bournemouth,0.5,3,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Bafode Diakite,NA,NA,0.5,34,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Gabriel Magalh<c3><a3>es,NA,NA,0.5,9,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Myles Lewis-Skelly,Arsenal,Bournemouth,0.5,15,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Marcus Tavernier,Bournemouth,Arsenal,0.5,5.75,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Adam Smith,Bournemouth,Arsenal,0.5,34,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Evanilson,Bournemouth,Arsenal,0.5,3.9,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Kai Havertz,Arsenal,Bournemouth,0.5,2.6,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Alex Scott,Bournemouth,Arsenal,0.5,13,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,James Hill,Bournemouth,Arsenal,0.5,23,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Piero Hincapie,NA,NA,0.5,19,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Eli Junior Kroupi,NA,NA,0.5,3,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Enes Unal,NA,NA,0.5,4,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,No Goalscorer,NA,NA,0.5,15,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Remy Rees-Dottin,Bournemouth,Arsenal,0.5,5,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Gabriel Martinelli,Arsenal,Bournemouth,0.5,3.2,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Marcos Senesi,Bournemouth,Arsenal,0.5,23,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Justin Kluivert,Bournemouth,Arsenal,0.5,6,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Ben White,Arsenal,Bournemouth,0.5,11,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Antoine Semenyo,Bournemouth,Arsenal,0.5,3.6,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Eberechi Eze,Crystal Palace,Bournemouth,0.5,2.8,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Declan Rice,Arsenal,Bournemouth,0.5,5,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Noni Madueke,Arsenal,Bournemouth,0.5,3.1,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Leandro Trossard,Arsenal,Bournemouth,0.5,2.63,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Julio Soler,Bournemouth,Arsenal,0.5,26,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Martin Zubimendi,NA,NA,0.5,6.5,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Andre Harriman-Annous,NA,NA,0.5,3,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Ethan Nwaneri,Arsenal,Bournemouth,0.5,4.4,Neds
Bournemouth v Arsenal,Bournemouth,Arsenal,Player Goals,Alex Jimenez,NA,NA,0.5,13,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Emiliano Buend<c3><ad>a,NA,NA,0.5,3.1,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Taiwo Awoniyi,Nottingham Forest,Aston Villa,0.5,4.5,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Youri Tielemans,Aston Villa,Nottingham Forest,0.5,7,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Oleksandr Zinchenko,Arsenal,Aston Villa,0.5,19,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,James McAtee,Manchester City,Aston Villa,0.5,5.75,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Victor Lindelof,NA,NA,0.5,23,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Arnaud Kalimuendo,NA,NA,0.5,4.6,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Ollie Watkins,Aston Villa,Nottingham Forest,0.5,2.45,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Nikola Milenkovi<c4><87>,NA,NA,0.5,17,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Boubacar Kamara,Aston Villa,Nottingham Forest,0.5,15,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Nicol<c3><a1>s Dom<c3><ad>nguez,NA,NA,0.5,9.5,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Ezri Konsa,Aston Villa,Nottingham Forest,0.5,17,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Andres Garcia,NA,NA,0.5,13,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Nicolo Savona,NA,NA,0.5,12,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Morgan Gibbs-White,Nottingham Forest,Aston Villa,0.5,4.8,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,George Hemmings,NA,NA,0.5,9,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Ola Aina,Nottingham Forest,Aston Villa,0.5,21,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Dan Ndoye,Nottingham Forest,Aston Villa,0.5,7,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Donyell Malen,Aston Villa,Nottingham Forest,0.5,2.6,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Elliot Anderson,Nottingham Forest,Aston Villa,0.5,9,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Morato,Nottingham Forest,Aston Villa,0.5,23,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Jair Paula,NA,NA,0.5,26,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Douglas Luiz,NA,NA,0.5,10,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Jack Thompson,NA,NA,0.5,29,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Harvey Elliott,Liverpool,Aston Villa,0.5,5.25,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Archie Whitehall,NA,NA,0.5,11,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Igor Jesus,Nottingham Forest,Aston Villa,0.5,4.4,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,John McGinn,Aston Villa,Nottingham Forest,0.5,6.5,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Lamare Bogarde,Aston Villa,Nottingham Forest,0.5,15,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Neco Williams,Nottingham Forest,Aston Villa,0.5,13,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Zach Abbott,Nottingham Forest,Aston Villa,0.5,29,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Lucas Digne,Aston Villa,Nottingham Forest,0.5,12,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Leon Routh,NA,NA,0.5,21,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Murillo,Nottingham Forest,Aston Villa,0.5,23,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Jimmy Sinclair,NA,NA,0.5,9,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Ian Maatsen,Aston Villa,Nottingham Forest,0.5,10,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,No Goalscorer,NA,NA,0.5,11,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Jadon Sancho,Manchester United,Aston Villa,0.5,4.5,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Callum Hudson-Odoi,Nottingham Forest,Aston Villa,0.5,4.8,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Morgan Rogers,Aston Villa,Nottingham Forest,0.5,2.88,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Omari Hutchinson,Ipswich Town,Aston Villa,0.5,6,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Dilane Bakwa,NA,NA,0.5,7,Neds
Aston Villa v Nottingham Forest,Aston Villa,Nottingham Forest,Player Goals,Matthew Cash,NA,NA,0.5,8,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Oliver Scarles,West Ham United,Nottingham Forest,0.5,17,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Dilane Bakwa,NA,NA,0.5,5.25,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Airidas Golambeckis,NA,NA,0.5,19,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Callum Wilson,West Ham United,Nottingham Forest,0.5,2.75,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Freddie Potts,West Ham United,Nottingham Forest,0.5,15,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Luis Guilherme,West Ham United,Nottingham Forest,0.5,7.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Dan Ndoye,Nottingham Forest,West Ham United,0.5,5.25,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,George Earthy,West Ham United,Nottingham Forest,0.5,7,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Ezra Mayers,NA,NA,0.5,26,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Guido Rodr<c3><ad>guez,NA,NA,0.5,11,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Max Kilman,NA,NA,0.5,19,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,James McAtee,Manchester City,West Ham United,0.5,4.75,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Neco Williams,Nottingham Forest,West Ham United,0.5,8.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Arnaud Kalimuendo,NA,NA,0.5,3.7,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Jarrod Bowen,West Ham United,Nottingham Forest,0.5,3.1,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Soungoutou Magassa,NA,NA,0.5,13,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Omari Hutchinson,Ipswich Town,West Ham United,0.5,4.8,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Andy Irving,NA,NA,0.5,7.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Crysencio Summerville,West Ham United,Nottingham Forest,0.5,4,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Mohamadou Kante,NA,NA,0.5,10,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Zach Abbott,Nottingham Forest,West Ham United,0.5,21,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Douglas Luiz,NA,NA,0.5,8.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Elliot Anderson,Nottingham Forest,West Ham United,0.5,9,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Jair Paula,NA,NA,0.5,19,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Nicol<c3><a1>s Dom<c3><ad>nguez,NA,NA,0.5,8,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,No Goalscorer,NA,NA,0.5,11,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Oleksandr Zinchenko,Arsenal,West Ham United,0.5,10,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Morgan Gibbs-White,Nottingham Forest,West Ham United,0.5,3.9,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Callum Hudson-Odoi,Nottingham Forest,West Ham United,0.5,3.3,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Taiwo Awoniyi,Nottingham Forest,West Ham United,0.5,3.3,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Igor,Brighton & Hove Albion,West Ham United,0.5,26,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Nicolo Savona,NA,NA,0.5,8.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Mateus Fernandes,Southampton,West Ham United,0.5,7,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Morato,Nottingham Forest,West Ham United,0.5,17,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Igor Jesus,Nottingham Forest,West Ham United,0.5,3.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Jack Thompson,NA,NA,0.5,21,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Kyle Walker-Peters,West Ham United,Nottingham Forest,0.5,13,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Murillo,Nottingham Forest,West Ham United,0.5,19,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Nikola Milenkovi<c4><87>,NA,NA,0.5,15,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Lucas Paquet<c3><a1>,NA,NA,0.5,4.33,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Jean-Clair Todibo,West Ham United,Nottingham Forest,0.5,29,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Tomas Soucek,NA,NA,0.5,4.5,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Konstantinos Mavropanos,West Ham United,Nottingham Forest,0.5,17,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Crysencio Summerville,West Ham United,Nottingham Forest,2.5,126,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Tomas Soucek,NA,NA,2.5,176,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Arnaud Kalimuendo,NA,NA,2.5,101,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Omari Hutchinson,Ipswich Town,West Ham United,2.5,201,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Dilane Bakwa,NA,NA,2.5,201,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,James McAtee,Manchester City,West Ham United,2.5,176,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Callum Hudson-Odoi,Nottingham Forest,West Ham United,2.5,91,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Taiwo Awoniyi,Nottingham Forest,West Ham United,2.5,91,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Jarrod Bowen,West Ham United,Nottingham Forest,2.5,81,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Callum Wilson,West Ham United,Nottingham Forest,2.5,56,Neds
