match,player_name,line,over_price,market_name,agency,under_price,player_team
Crystal Palace v Chelsea,Enzo Fernández,0.5,1.8,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,1.5,5,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,2.5,17,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Estevao,0.5,1.66,Player Shots On Target,Bet365,2.1,NA
Crystal Palace v Chelsea,Estevao,0.5,1.66,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,1.5,4.33,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,2.5,15,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,3.5,NA,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,George King,0.5,5.5,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,1.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,0.5,1.72,Player Shots On Target,Bet365,2,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,0.5,1.72,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,1.5,4.5,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,2.5,17,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,0.5,1.83,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,1.5,6,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,2.5,21,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,3.5,NA,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Jaydee Canvot,0.5,4.33,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,1.5,21,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,0.5,1.57,Player Shots On Target,Bet365,2.25,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,0.5,1.57,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,1.5,3.75,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,2.5,11,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,0.5,3,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,1.5,15,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,João Pedro,0.5,1.53,Player Shots On Target,Bet365,2.37,Chelsea
Crystal Palace v Chelsea,João Pedro,0.5,1.53,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,1.5,3.5,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,2.5,11,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Joel Drakes-Thomas,0.5,3.25,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,1.5,15,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,2.5,NA,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,3.5,NA,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Jorrel Hato,0.5,4.33,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,1.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,0.5,3.75,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,1.5,19,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Justin Devenny,0.5,2.5,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,1.5,10,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,0.5,3.25,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,1.5,15,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Liam Delap,0.5,1.44,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,1.5,3.25,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,2.5,9,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,3.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,0.5,4,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,1.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,0.5,3.75,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,1.5,19,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,0.5,1.5,Player Shots On Target,Bet365,2.5,Chelsea
Crystal Palace v Chelsea,Marc Guiu,0.5,1.5,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,1.5,3.4,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,2.5,10,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,3.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Maxence Lacroix,0.5,4,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,1.5,21,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Moisés Caicedo,0.5,3.75,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,1.5,19,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Nathaniel Clyne,0.5,5.5,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,1.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Pedro Neto,0.5,1.66,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,1.5,4.33,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,2.5,15,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,0.5,3.25,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,1.5,15,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Shumaira Mheuka,0.5,1.44,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Shumaira Mheuka,1.5,3.25,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Shumaira Mheuka,2.5,9,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Shumaira Mheuka,3.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tosin Adarabioyo,0.5,4,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tosin Adarabioyo,1.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tosin Adarabioyo,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tosin Adarabioyo,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Trevoh Chalobah,0.5,3.4,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Trevoh Chalobah,1.5,17,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Trevoh Chalobah,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Trevoh Chalobah,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tyrick Mitchell,0.5,6,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Tyrick Mitchell,1.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Tyrick Mitchell,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Tyrick Mitchell,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Tyrique George,0.5,1.4,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tyrique George,1.5,3,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tyrique George,2.5,8,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Tyrique George,3.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Wesley Fofana,0.5,4.33,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Wesley Fofana,1.5,21,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Wesley Fofana,2.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Wesley Fofana,3.5,NA,Player Shots On Target,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Will Hughes,0.5,3.5,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Will Hughes,1.5,19,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Will Hughes,2.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Will Hughes,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Yeremy Pino,0.5,2.25,Player Shots On Target,Bet365,1.57,NA
Crystal Palace v Chelsea,Yeremy Pino,0.5,2.25,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Yeremy Pino,1.5,9,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Yeremy Pino,2.5,NA,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Yeremy Pino,3.5,NA,Player Shots On Target,Bet365,NA,NA
Crystal Palace v Chelsea,Zach Marsh,0.5,1.61,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Zach Marsh,1.5,4,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Zach Marsh,2.5,13,Player Shots On Target,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Zach Marsh,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Newcastle United v Aston Villa,Adedamola Alabi,0.5,2.5,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,1.5,10,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Alex Murphy,0.5,3.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,1.5,19,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alysson Edward,0.5,2.62,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,1.5,11,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Amadou Onana,0.5,3.25,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,1.5,17,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Andres Garcia,0.5,3.5,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,1.5,19,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Anthony Elanga,0.5,1.61,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,1.5,4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,2.5,13,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,0.5,1.44,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,1.5,3.25,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,2.5,9,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,3.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Brian Madjo,0.5,1.83,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,1.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,2.5,21,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Bruno Guimarães,0.5,1.53,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,1.5,3.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,2.5,11,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,0.5,6,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,1.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emiliano Buendía,0.5,1.83,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,1.5,5.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,2.5,19,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,0.5,1.57,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,1.5,3.75,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,2.5,11,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,0.5,2.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,1.5,10,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Barnes,0.5,1.4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,1.5,2.75,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,2.5,8,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,3.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Elliott,0.5,2.2,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,0.5,2.2,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,1.5,8,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,1.5,8,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,2.5,NA,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,3.5,NA,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,0.5,3,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,1.5,15,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jacob Murphy,0.5,1.72,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,1.5,4.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,2.5,17,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,0.5,2.1,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,1.5,7,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,2.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jadon Sancho,0.5,1.8,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jadon Sancho,1.5,5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jadon Sancho,2.5,17,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jadon Sancho,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jamaal Lascelles,0.5,6,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaal Lascelles,1.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaal Lascelles,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaal Lascelles,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaldeen Jimoh,0.5,3.5,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Jamaldeen Jimoh,1.5,19,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Jamaldeen Jimoh,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Jamaldeen Jimoh,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Joe Willock,0.5,2.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joe Willock,1.5,10,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joe Willock,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joe Willock,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,0.5,2.1,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,1.5,7,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,2.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,John McGinn,0.5,1.9,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,John McGinn,1.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,John McGinn,2.5,21,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,John McGinn,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Kieran Trippier,0.5,3.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Kieran Trippier,1.5,19,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Kieran Trippier,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Kieran Trippier,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lamare Bogarde,0.5,3.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lamare Bogarde,1.5,19,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lamare Bogarde,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lamare Bogarde,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,0.5,7,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lewis Hall,0.5,3.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Hall,1.5,19,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Hall,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Hall,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,0.5,2.62,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,1.5,11,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lucas Digne,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lucas Digne,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lucas Digne,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lucas Digne,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
