match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Ryan Manning,Southampton,Tottenham Hotspur,84.5,4.8,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Jan Bednarek,Southampton,Tottenham Hotspur,84.5,2.75,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Nathan Wood,Southampton,Tottenham Hotspur,84.5,3.25,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Alfie Dorrington,NA,NA,84.5,3.25,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Dante Cassanova,NA,NA,84.5,2.75,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Micky Van de Ven,NA,NA,84.5,2,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Dango Ouattara,Bournemouth,West Ham United,69.5,2.85,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Edson Álvarez,West Ham United,Bournemouth,69.5,3.75,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,James Hill,Bournemouth,West Ham United,69.5,4.6,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Illya Zabarnyi,NA,NA,69.5,1.52,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Dean Huijsen,Bournemouth,West Ham United,69.5,2.85,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Lucas Paquetá,West Ham United,Bournemouth,69.5,3.75,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Jean-Clair Todibo,West Ham United,Bournemouth,69.5,2.85,Neds
Bournemouth v West Ham United,Bournemouth,West Ham United,Player Attempted Passes,Tyler Adams,Bournemouth,West Ham United,69.5,4.5,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Pervis Estupiñán,Brighton & Hove Albion,Crystal Palace,49.5,1.22,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,James Milner,Brighton & Hove Albion,Crystal Palace,49.5,1.1400000000000001,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Joël Veltman,Brighton & Hove Albion,Crystal Palace,49.5,1.5,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Yasin Ayari,Brighton & Hove Albion,Crystal Palace,49.5,1.38,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Joel Ward,Crystal Palace,Brighton & Hove Albion,49.5,1.44,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Adam Webster,Brighton & Hove Albion,Crystal Palace,49.5,1.01,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Ferdi Kadioglu,NA,NA,49.5,1.4,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Jefferson Lerma,Crystal Palace,Brighton & Hove Albion,49.5,1.25,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Trevoh Chalobah,Chelsea,Brighton & Hove Albion,49.5,1.38,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Mats Wieffer,Brighton & Hove Albion,Crystal Palace,49.5,1.19,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Marc Guéhi,Crystal Palace,Brighton & Hove Albion,49.5,1.1400000000000001,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Carlos Baleba,Brighton & Hove Albion,Crystal Palace,49.5,1.38,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Chadi Riad,Crystal Palace,Brighton & Hove Albion,49.5,1.22,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Tariq Lamptey,Brighton & Hove Albion,Crystal Palace,49.5,1.08,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Maxence Lacroix,Crystal Palace,Brighton & Hove Albion,49.5,1.44,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Jan Paul Van Hecke,NA,NA,49.5,1.01,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Jack Hinshelwood,Brighton & Hove Albion,Crystal Palace,49.5,1.2,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Daichi Kamada,Crystal Palace,Brighton & Hove Albion,49.5,2.35,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Chris Richards,Crystal Palace,Brighton & Hove Albion,49.5,1.44,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Adam Wharton,Crystal Palace,Brighton & Hove Albion,49.5,2,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Igor,Brighton & Hove Albion,Crystal Palace,49.5,1.01,Neds
Brighton & Hove Albion v Crystal Palace,Brighton & Hove Albion,Crystal Palace,Player Attempted Passes,Brajan Gruda,Brighton & Hove Albion,Crystal Palace,49.5,2.02,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Murillo,Nottingham Forest,Aston Villa,69.5,3.7,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Nikola Milenković,Nottingham Forest,Aston Villa,69.5,3.8,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Tyrone Mings,Aston Villa,Nottingham Forest,69.5,2.3,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Ross Barkley,Aston Villa,Nottingham Forest,69.5,4.6,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Ezri Konsa,Aston Villa,Nottingham Forest,69.5,3.4,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Sil Swinkels,NA,NA,69.5,4.6,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Youri Tielemans,Aston Villa,Nottingham Forest,69.5,4.1,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Pau Torres,Aston Villa,Nottingham Forest,69.5,2.5,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Diego Carlos,Aston Villa,Nottingham Forest,69.5,3.1,Neds
Nottingham Forest v Aston Villa,Nottingham Forest,Aston Villa,Player Attempted Passes,Kosta Nedeljkovic,Aston Villa,Nottingham Forest,69.5,4.6,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,James Bree,Southampton,Tottenham Hotspur,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Flynn Downes,Southampton,Tottenham Hotspur,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Joe Aribo,Southampton,Tottenham Hotspur,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Sergio Reguilon,NA,NA,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Archie Gray,Tottenham Hotspur,Southampton,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Mateus Fernandes,Southampton,Tottenham Hotspur,39.5,1.07,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Destiny Udogie,Tottenham Hotspur,Southampton,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,James Maddison,Tottenham Hotspur,Southampton,39.5,1.04,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Charlie Taylor,Southampton,Tottenham Hotspur,39.5,1.07,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Kyle Walker-Peters,Southampton,Tottenham Hotspur,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Djed Spence,Tottenham Hotspur,Southampton,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Lucas Bergvall,Tottenham Hotspur,Southampton,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Pedro Porro,Tottenham Hotspur,Southampton,39.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Charlie Taylor,Southampton,Tottenham Hotspur,49.5,1.52,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Djed Spence,Tottenham Hotspur,Southampton,49.5,1.22,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Archie Gray,Tottenham Hotspur,Southampton,49.5,1.3,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Flynn Downes,Southampton,Tottenham Hotspur,49.5,1.22,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Jan Bednarek,Southampton,Tottenham Hotspur,49.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Destiny Udogie,Tottenham Hotspur,Southampton,49.5,1.22,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Joe Aribo,Southampton,Tottenham Hotspur,49.5,1.24,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Pedro Porro,Tottenham Hotspur,Southampton,49.5,1.1400000000000001,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,James Maddison,Tottenham Hotspur,Southampton,49.5,1.38,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Kyle Walker-Peters,Southampton,Tottenham Hotspur,49.5,1.26,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Radu Matei Dragusin,NA,NA,49.5,1.08,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Taylor Harwood-Bellis,Southampton,Tottenham Hotspur,49.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Sergio Reguilon,NA,NA,49.5,1.15,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Alfie Dorrington,NA,NA,49.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,James Bree,Southampton,Tottenham Hotspur,49.5,1.3,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Lucas Bergvall,Tottenham Hotspur,Southampton,49.5,1.3,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Ryan Manning,Southampton,Tottenham Hotspur,49.5,1.03,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Ronnie Edwards,Southampton,Tottenham Hotspur,49.5,1.07,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Mateus Fernandes,Southampton,Tottenham Hotspur,49.5,1.5,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Dante Cassanova,NA,NA,49.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Nathan Wood,Southampton,Tottenham Hotspur,49.5,1.01,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Alfie Dorrington,NA,NA,69.5,1.53,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Micky Van de Ven,NA,NA,69.5,1.24,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Nathan Wood,Southampton,Tottenham Hotspur,69.5,1.53,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Dante Cassanova,NA,NA,69.5,1.42,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Jan Bednarek,Southampton,Tottenham Hotspur,69.5,1.42,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Destiny Udogie,Tottenham Hotspur,Southampton,69.5,3.75,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Taylor Harwood-Bellis,Southampton,Tottenham Hotspur,69.5,1.35,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Flynn Downes,Southampton,Tottenham Hotspur,69.5,3.75,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Djed Spence,Tottenham Hotspur,Southampton,69.5,3.75,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Radu Matei Dragusin,NA,NA,69.5,2.3,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Joe Aribo,Southampton,Tottenham Hotspur,69.5,3.7,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Kyle Walker-Peters,Southampton,Tottenham Hotspur,69.5,4.1,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Lucas Bergvall,Tottenham Hotspur,Southampton,69.5,4.75,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Ryan Manning,Southampton,Tottenham Hotspur,69.5,1.85,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Ronnie Edwards,Southampton,Tottenham Hotspur,69.5,2.2,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Archie Gray,Tottenham Hotspur,Southampton,69.5,4.6,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Sergio Reguilon,NA,NA,69.5,2.95,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,Pedro Porro,Tottenham Hotspur,Southampton,69.5,2.8,Neds
Southampton v Tottenham Hotspur,Southampton,Tottenham Hotspur,Player Attempted Passes,James Bree,Southampton,Tottenham Hotspur,69.5,4.75,Neds
