match,player_name,line,over_price,under_price,market_name,agency,player_team
Everton v Brighton & Hove Albion,Timothy Iroegbunam,1.5,3.4,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Timothy Iroegbunam,2.5,9,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Timothy Iroegbunam,3.5,21,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Tom Watson,0.5,1.1,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Tom Watson,1.5,1.44,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Tom Watson,2.5,2.25,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Tom Watson,3.5,4.33,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Tyler Onyango,0.5,1.61,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Tyler Onyango,1.5,3.75,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Tyler Onyango,2.5,11,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Tyler Onyango,3.5,21,NA,Player Shots,Bet365,NA
Everton v Brighton & Hove Albion,Vitaliy Mykolenko,0.5,2.5,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Vitaliy Mykolenko,1.5,9,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Vitaliy Mykolenko,2.5,NA,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Vitaliy Mykolenko,3.5,NA,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Yankuba Minteh,0.5,1.14,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yankuba Minteh,1.5,1.66,2.1,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yankuba Minteh,1.5,1.66,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yankuba Minteh,2.5,3,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yankuba Minteh,3.5,6,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yasin Ayari,0.5,1.5,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yasin Ayari,1.5,3.4,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yasin Ayari,2.5,9,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Yasin Ayari,3.5,21,NA,Player Shots,Bet365,Brighton & Hove Albion
Everton v Brighton & Hove Albion,Youssef Chermiti,0.5,1.11,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Youssef Chermiti,1.5,1.53,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Youssef Chermiti,2.5,2.5,NA,Player Shots,Bet365,Everton
Everton v Brighton & Hove Albion,Youssef Chermiti,3.5,4.5,NA,Player Shots,Bet365,Everton
Fulham v Manchester United,Adama Traor<c3><a9>,0.5,1.22,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Adama Traor<c3><a9>,1.5,1.9,1.8,Player Shots,Bet365,NA
Fulham v Manchester United,Adama Traor<c3><a9>,1.5,1.9,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Adama Traor<c3><a9>,2.5,3.75,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Adama Traor<c3><a9>,3.5,9,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Alex Iwobi,0.5,1.14,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Alex Iwobi,1.5,1.66,2.1,Player Shots,Bet365,Fulham
Fulham v Manchester United,Alex Iwobi,1.5,1.66,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Alex Iwobi,2.5,3,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Alex Iwobi,3.5,6,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Amad Diallo,0.5,1.11,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Amad Diallo,1.5,1.53,2.37,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Amad Diallo,1.5,1.53,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Amad Diallo,2.5,2.5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Amad Diallo,3.5,5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Benjamin Sesko,0.5,1.04,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Benjamin Sesko,1.5,1.25,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Benjamin Sesko,2.5,1.72,2,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Benjamin Sesko,2.5,1.72,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Benjamin Sesko,3.5,2.75,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bruno Fernandes,0.5,1.071,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bruno Fernandes,1.5,1.36,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bruno Fernandes,2.5,2,1.72,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bruno Fernandes,2.5,2,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bruno Fernandes,3.5,3.5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bryan Mbeumo,0.5,1.071,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bryan Mbeumo,1.5,1.36,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bryan Mbeumo,2.5,2,1.72,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bryan Mbeumo,2.5,2,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Bryan Mbeumo,3.5,3.5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Calvin Bassey,0.5,2.62,1.44,Player Shots,Bet365,Fulham
Fulham v Manchester United,Calvin Bassey,0.5,2.62,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Calvin Bassey,1.5,10,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Calvin Bassey,2.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Calvin Bassey,3.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Casemiro,0.5,1.28,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Casemiro,1.5,2.2,1.61,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Casemiro,1.5,2.2,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Casemiro,2.5,4.5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Casemiro,3.5,11,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Diogo Dalot,0.5,1.72,2,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Diogo Dalot,0.5,1.72,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Diogo Dalot,1.5,4.33,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Diogo Dalot,2.5,13,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Diogo Dalot,3.5,NA,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Emile Smith Rowe,0.5,1.3,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Emile Smith Rowe,1.5,2.25,1.57,Player Shots,Bet365,Fulham
Fulham v Manchester United,Emile Smith Rowe,1.5,2.25,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Emile Smith Rowe,2.5,5,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Emile Smith Rowe,3.5,11,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Harry Maguire,0.5,1.8,1.9,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Harry Maguire,0.5,1.8,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Harry Maguire,1.5,4.5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Harry Maguire,2.5,13,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Harry Maguire,3.5,NA,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Harry Wilson,0.5,1.1,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Harry Wilson,1.5,1.5,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Harry Wilson,2.5,2.37,1.53,Player Shots,Bet365,Fulham
Fulham v Manchester United,Harry Wilson,2.5,2.37,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Harry Wilson,3.5,4.33,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Joachim Andersen,0.5,2,1.72,Player Shots,Bet365,Fulham
Fulham v Manchester United,Joachim Andersen,0.5,2,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Joachim Andersen,1.5,6,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Joachim Andersen,2.5,19,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Joachim Andersen,3.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Jorge Cuenca,0.5,3.4,1.3,Player Shots,Bet365,Fulham
Fulham v Manchester United,Jorge Cuenca,0.5,3.4,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Jorge Cuenca,1.5,15,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Jorge Cuenca,2.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Jorge Cuenca,3.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Joshua King,0.5,1.16,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Joshua King,1.5,1.72,2,Player Shots,Bet365,NA
Fulham v Manchester United,Joshua King,1.5,1.72,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Joshua King,2.5,3.25,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Joshua King,3.5,6.5,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Kenny Tete,0.5,1.57,2.25,Player Shots,Bet365,Fulham
Fulham v Manchester United,Kenny Tete,0.5,1.57,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Kenny Tete,1.5,3.5,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Kenny Tete,2.5,10,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Kenny Tete,3.5,21,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Leny Yoro,0.5,3,1.36,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Leny Yoro,0.5,3,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Leny Yoro,1.5,11,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Leny Yoro,2.5,NA,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Leny Yoro,3.5,NA,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Luke Shaw,0.5,2.25,1.57,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Luke Shaw,0.5,2.25,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Luke Shaw,1.5,7,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Luke Shaw,2.5,21,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Luke Shaw,3.5,NA,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Manuel Ugarte,0.5,1.72,2,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Manuel Ugarte,0.5,1.72,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Manuel Ugarte,1.5,4.33,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Manuel Ugarte,2.5,13,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Manuel Ugarte,3.5,NA,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Mason Mount,0.5,1.36,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Mason Mount,1.5,2.62,1.44,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Mason Mount,1.5,2.62,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Mason Mount,2.5,6,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Mason Mount,3.5,15,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matheus Cunha,0.5,1.04,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matheus Cunha,1.5,1.25,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matheus Cunha,2.5,1.72,2,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matheus Cunha,2.5,1.72,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matheus Cunha,3.5,2.75,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matthijs de Ligt,0.5,1.53,2.37,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matthijs de Ligt,0.5,1.53,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matthijs de Ligt,1.5,3.4,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matthijs de Ligt,2.5,9,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Matthijs de Ligt,3.5,21,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Patrick Dorgu,0.5,1.4,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Patrick Dorgu,1.5,2.75,1.4,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Patrick Dorgu,1.5,2.75,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Patrick Dorgu,2.5,6.5,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Patrick Dorgu,3.5,17,NA,Player Shots,Bet365,Manchester United
Fulham v Manchester United,Ra<c3><ba>l Jim<c3><a9>nez,0.5,1.03,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Ra<c3><ba>l Jim<c3><a9>nez,1.5,1.2,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Ra<c3><ba>l Jim<c3><a9>nez,2.5,1.61,2.2,Player Shots,Bet365,NA
Fulham v Manchester United,Ra<c3><ba>l Jim<c3><a9>nez,2.5,1.61,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Ra<c3><ba>l Jim<c3><a9>nez,3.5,2.5,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Rodrigo Muniz,0.5,1.062,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Rodrigo Muniz,1.5,1.33,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Rodrigo Muniz,2.5,1.9,1.8,Player Shots,Bet365,Fulham
Fulham v Manchester United,Rodrigo Muniz,2.5,1.9,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Rodrigo Muniz,3.5,3.4,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Sander Berge,0.5,4.33,1.2,Player Shots,Bet365,Fulham
Fulham v Manchester United,Sander Berge,0.5,4.33,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Sander Berge,1.5,19,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Sander Berge,2.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Sander Berge,3.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Sa<c5><a1>a Luki<c4><87>,0.5,2.1,1.66,Player Shots,Bet365,NA
Fulham v Manchester United,Sa<c5><a1>a Luki<c4><87>,0.5,2.1,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Sa<c5><a1>a Luki<c4><87>,1.5,6.5,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Sa<c5><a1>a Luki<c4><87>,2.5,19,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Sa<c5><a1>a Luki<c4><87>,3.5,NA,NA,Player Shots,Bet365,NA
Fulham v Manchester United,Timothy Castagne,0.5,2.75,1.4,Player Shots,Bet365,Fulham
Fulham v Manchester United,Timothy Castagne,0.5,2.75,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Timothy Castagne,1.5,11,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Timothy Castagne,2.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Timothy Castagne,3.5,NA,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Tom Cairney,0.5,1.83,1.83,Player Shots,Bet365,Fulham
Fulham v Manchester United,Tom Cairney,0.5,1.83,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Tom Cairney,1.5,5,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Tom Cairney,2.5,15,NA,Player Shots,Bet365,Fulham
Fulham v Manchester United,Tom Cairney,3.5,NA,NA,Player Shots,Bet365,Fulham
Newcastle United v Liverpool,Alex Murphy,0.5,1.83,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Alex Murphy,1.5,5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Alex Murphy,2.5,15,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Alex Murphy,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Alexis Mac Allister,0.5,1.36,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Alexis Mac Allister,1.5,2.62,1.44,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Alexis Mac Allister,1.5,2.62,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Alexis Mac Allister,2.5,6,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Alexis Mac Allister,3.5,15,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Andrew Robertson,0.5,2.25,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Andrew Robertson,1.5,8,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Andrew Robertson,2.5,21,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Andrew Robertson,3.5,NA,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Anthony Elanga,0.5,1.2,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Elanga,1.5,1.83,1.83,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Elanga,1.5,1.83,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Elanga,2.5,3.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Elanga,3.5,8,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Gordon,0.5,1.1,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Gordon,1.5,1.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Gordon,2.5,2.37,1.53,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Gordon,2.5,2.37,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Anthony Gordon,3.5,4.33,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Bruno Guimar<c3><a3>es,0.5,1.61,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Bruno Guimar<c3><a3>es,1.5,3.75,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Bruno Guimar<c3><a3>es,2.5,11,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Bruno Guimar<c3><a3>es,3.5,21,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Cody Gakpo,0.5,1.083,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Cody Gakpo,1.5,1.4,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Cody Gakpo,2.5,2.2,1.61,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Cody Gakpo,2.5,2.2,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Cody Gakpo,3.5,4,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Conor Bradley,0.5,1.33,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Conor Bradley,1.5,2.37,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Conor Bradley,2.5,5.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Conor Bradley,3.5,13,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Curtis Jones,0.5,1.14,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Curtis Jones,1.5,1.66,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Curtis Jones,2.5,3,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Curtis Jones,3.5,6,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dan Burn,0.5,1.72,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Dan Burn,1.5,4.33,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Dan Burn,2.5,13,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Dan Burn,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Dominik Szoboszlai,0.5,1.28,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dominik Szoboszlai,1.5,2.2,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dominik Szoboszlai,2.5,4.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dominik Szoboszlai,3.5,11,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Emil Krafth,0.5,2.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Emil Krafth,1.5,9,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Emil Krafth,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Emil Krafth,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,0.5,1.4,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,1.5,2.62,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,2.5,6,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,3.5,15,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Federico Chiesa,0.5,1.11,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,1.5,1.53,2.37,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,1.5,1.53,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,2.5,2.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,3.5,5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,0.5,1.11,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,1.5,1.53,2.37,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,1.5,1.53,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,2.5,2.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,3.5,5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,0.5,1.72,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,1.5,4.33,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,2.5,13,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,3.5,NA,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Barnes,0.5,1.12,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,1.5,1.57,2.25,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,1.5,1.57,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,2.5,2.62,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,3.5,5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Elliott,0.5,1.071,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Elliott,1.5,1.36,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Elliott,2.5,2.1,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Elliott,3.5,3.75,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Hugo Ekitike,0.5,1.083,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,1.5,1.4,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,2.5,2.1,1.66,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,2.5,2.1,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,3.5,3.75,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,0.5,2.25,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,1.5,8,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,2.5,21,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,3.5,NA,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Jacob Murphy,0.5,1.33,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,1.5,2.37,1.53,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,1.5,2.37,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,2.5,5.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,3.5,13,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Ramsey,0.5,1.4,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jacob Ramsey,1.5,2.62,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jacob Ramsey,2.5,6,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jacob Ramsey,3.5,15,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jamaal Lascelles,0.5,2.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jamaal Lascelles,1.5,9,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jamaal Lascelles,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jamaal Lascelles,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,0.5,1.33,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,1.5,2.37,1.53,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,1.5,2.37,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,2.5,5.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,3.5,13,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,0.5,1.83,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,1.5,5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,2.5,15,NA,Player Shots,Bet365,Newcastle United
