match,start_time,market_name,home_team,away_team,player_name,player_team,opposition_team,line,over_price,agency
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,David Brooks,Bournemouth,Tottenham Hotspur,2.5,201,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Djed Spence,Tottenham Hotspur,Bournemouth,0.5,10,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Djed Spence,Tottenham Hotspur,Bournemouth,1.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Djed Spence,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Dominic Solanke,Tottenham Hotspur,Bournemouth,0.5,2.3,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Dominic Solanke,Tottenham Hotspur,Bournemouth,1.5,8.5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Dominic Solanke,Tottenham Hotspur,Bournemouth,2.5,34,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Eli Kroupi,Bournemouth,Tottenham Hotspur,0.5,3.7,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Eli Kroupi,Bournemouth,Tottenham Hotspur,1.5,17,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Eli Kroupi,Bournemouth,Tottenham Hotspur,2.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Evanilson,Bournemouth,Tottenham Hotspur,0.5,3,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Evanilson,Bournemouth,Tottenham Hotspur,1.5,13,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Evanilson,Bournemouth,Tottenham Hotspur,2.5,81,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,James Hill,Bournemouth,Tottenham Hotspur,0.5,15,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,James Hill,Bournemouth,Tottenham Hotspur,1.5,201,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,James Hill,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Joao Palhinha,NA,NA,0.5,6.5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Joao Palhinha,NA,NA,1.5,67,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Joao Palhinha,NA,NA,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Julio Soler,Bournemouth,Tottenham Hotspur,0.5,15,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Julio Soler,Bournemouth,Tottenham Hotspur,1.5,201,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Julio Soler,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Justin Kluivert,Bournemouth,Tottenham Hotspur,0.5,3.4,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Justin Kluivert,Bournemouth,Tottenham Hotspur,1.5,15,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Justin Kluivert,Bournemouth,Tottenham Hotspur,2.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Kevin Danso,Tottenham Hotspur,Bournemouth,0.5,9,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Kevin Danso,Tottenham Hotspur,Bournemouth,1.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Kevin Danso,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Lucas Bergvall,Tottenham Hotspur,Bournemouth,0.5,5.5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Lucas Bergvall,Tottenham Hotspur,Bournemouth,1.5,41,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Lucas Bergvall,Tottenham Hotspur,Bournemouth,2.5,301,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Luka Vuskovic,Tottenham Hotspur,Bournemouth,0.5,9,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Luka Vuskovic,Tottenham Hotspur,Bournemouth,1.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Luka Vuskovic,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Marcos Senesi,Bournemouth,Tottenham Hotspur,0.5,10,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Marcos Senesi,Bournemouth,Tottenham Hotspur,1.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Marcos Senesi,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Marcus Tavernier,Bournemouth,Tottenham Hotspur,0.5,4.75,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Marcus Tavernier,Bournemouth,Tottenham Hotspur,1.5,34,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Marcus Tavernier,Bournemouth,Tottenham Hotspur,2.5,301,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Mathys Tel,Tottenham Hotspur,Bournemouth,0.5,2.8,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Mathys Tel,Tottenham Hotspur,Bournemouth,1.5,12,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Mathys Tel,Tottenham Hotspur,Bournemouth,2.5,67,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Micky van de Ven,Tottenham Hotspur,Bournemouth,0.5,10,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Micky van de Ven,Tottenham Hotspur,Bournemouth,1.5,151,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Micky van de Ven,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Mohammed Kudus,Tottenham Hotspur,Bournemouth,0.5,3,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Mohammed Kudus,Tottenham Hotspur,Bournemouth,1.5,13,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Mohammed Kudus,Tottenham Hotspur,Bournemouth,2.5,81,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Pape Matar Sarr,Tottenham Hotspur,Bournemouth,0.5,5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Pape Matar Sarr,Tottenham Hotspur,Bournemouth,1.5,41,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Pape Matar Sarr,Tottenham Hotspur,Bournemouth,2.5,301,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Pedro Porro,Tottenham Hotspur,Bournemouth,0.5,6,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Pedro Porro,Tottenham Hotspur,Bournemouth,1.5,51,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Pedro Porro,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Philip Billing,Bournemouth,Tottenham Hotspur,0.5,6,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Philip Billing,Bournemouth,Tottenham Hotspur,1.5,51,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Philip Billing,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Richarlison,Tottenham Hotspur,Bournemouth,0.5,2.4,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Richarlison,Tottenham Hotspur,Bournemouth,1.5,9,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Richarlison,Tottenham Hotspur,Bournemouth,2.5,41,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Rodrigo Bentancur,Tottenham Hotspur,Bournemouth,0.5,6.5,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Rodrigo Bentancur,Tottenham Hotspur,Bournemouth,1.5,67,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Rodrigo Bentancur,Tottenham Hotspur,Bournemouth,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ryan Christie,Bournemouth,Tottenham Hotspur,0.5,8,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ryan Christie,Bournemouth,Tottenham Hotspur,1.5,101,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Ryan Christie,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Tyler Adams,Bournemouth,Tottenham Hotspur,0.5,12,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Tyler Adams,Bournemouth,Tottenham Hotspur,1.5,201,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Tyler Adams,Bournemouth,Tottenham Hotspur,2.5,401,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Wilson Odobert,Tottenham Hotspur,Bournemouth,0.5,3.3,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Wilson Odobert,Tottenham Hotspur,Bournemouth,1.5,15,TAB
Tottenham Hotspur v Bournemouth,2025-08-30T14:00:00.000Z,Player Goals,Tottenham Hotspur,Bournemouth,Wilson Odobert,Tottenham Hotspur,Bournemouth,2.5,101,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Andre,NA,NA,0.5,12,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Andre,NA,NA,1.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Andre,NA,NA,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Beto,Everton,Wolverhampton Wanderers,0.5,2.8,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Beto,Everton,Wolverhampton Wanderers,1.5,12,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Beto,Everton,Wolverhampton Wanderers,2.5,67,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Carlos Alcaraz,Everton,Wolverhampton Wanderers,0.5,4.25,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Carlos Alcaraz,Everton,Wolverhampton Wanderers,1.5,26,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Carlos Alcaraz,Everton,Wolverhampton Wanderers,2.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,David Moller Wolfe,NA,NA,0.5,17,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,David Moller Wolfe,NA,NA,1.5,301,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,David Moller Wolfe,NA,NA,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Dwight McNeil,Everton,Wolverhampton Wanderers,0.5,4.5,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Dwight McNeil,Everton,Wolverhampton Wanderers,1.5,26,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Dwight McNeil,Everton,Wolverhampton Wanderers,2.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Emmanuel Agbadou,Wolverhampton Wanderers,Everton,0.5,13,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Emmanuel Agbadou,Wolverhampton Wanderers,Everton,1.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Emmanuel Agbadou,Wolverhampton Wanderers,Everton,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Fernando Lopez,NA,NA,0.5,4.75,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Fernando Lopez,NA,NA,1.5,34,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Fernando Lopez,NA,NA,2.5,301,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Harrison Armstrong,Everton,Wolverhampton Wanderers,0.5,7,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Harrison Armstrong,Everton,Wolverhampton Wanderers,1.5,67,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Harrison Armstrong,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Hee-chan Hwang,Wolverhampton Wanderers,Everton,0.5,4.25,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Hee-chan Hwang,Wolverhampton Wanderers,Everton,1.5,21,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Hee-chan Hwang,Wolverhampton Wanderers,Everton,2.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Hugo Bueno,Wolverhampton Wanderers,Everton,0.5,17,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Hugo Bueno,Wolverhampton Wanderers,Everton,1.5,301,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Hugo Bueno,Wolverhampton Wanderers,Everton,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Idrissa Gueye,Everton,Wolverhampton Wanderers,0.5,7.5,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Idrissa Gueye,Everton,Wolverhampton Wanderers,1.5,81,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Idrissa Gueye,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Iliman Ndiaye,Everton,Wolverhampton Wanderers,0.5,3.7,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Iliman Ndiaye,Everton,Wolverhampton Wanderers,1.5,17,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Iliman Ndiaye,Everton,Wolverhampton Wanderers,2.5,151,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,J<c3><b8>rgen Strand Larsen,NA,NA,0.5,3.7,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,J<c3><b8>rgen Strand Larsen,NA,NA,1.5,17,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,J<c3><b8>rgen Strand Larsen,NA,NA,2.5,151,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jack Grealish,Everton,Wolverhampton Wanderers,0.5,4.25,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jack Grealish,Everton,Wolverhampton Wanderers,1.5,26,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jack Grealish,Everton,Wolverhampton Wanderers,2.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jackson Tchatchoua,NA,NA,0.5,12,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jackson Tchatchoua,NA,NA,1.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jackson Tchatchoua,NA,NA,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jake O'Brien,Everton,Wolverhampton Wanderers,0.5,9,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jake O'Brien,Everton,Wolverhampton Wanderers,1.5,101,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jake O'Brien,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,James Garner,Everton,Wolverhampton Wanderers,0.5,8,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,James Garner,Everton,Wolverhampton Wanderers,1.5,101,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,James Garner,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,James Tarkowski,Everton,Wolverhampton Wanderers,0.5,8,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,James Tarkowski,Everton,Wolverhampton Wanderers,1.5,101,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,James Tarkowski,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Everton,0.5,7,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Everton,1.5,67,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Everton,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jhon Arias,Wolverhampton Wanderers,Everton,0.5,4.5,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jhon Arias,Wolverhampton Wanderers,Everton,1.5,26,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jhon Arias,Wolverhampton Wanderers,Everton,2.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jo<c3><a3>o Gomes,NA,NA,0.5,8,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jo<c3><a3>o Gomes,NA,NA,1.5,101,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Jo<c3><a3>o Gomes,NA,NA,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Kiernan Dewsbury-Hall,Everton,Wolverhampton Wanderers,0.5,6,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Kiernan Dewsbury-Hall,Everton,Wolverhampton Wanderers,1.5,51,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Kiernan Dewsbury-Hall,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Marshall Munetsi,Wolverhampton Wanderers,Everton,0.5,5,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Marshall Munetsi,Wolverhampton Wanderers,Everton,1.5,41,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Marshall Munetsi,Wolverhampton Wanderers,Everton,2.5,301,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Matt Doherty,Wolverhampton Wanderers,Everton,0.5,12,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Matt Doherty,Wolverhampton Wanderers,Everton,1.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Matt Doherty,Wolverhampton Wanderers,Everton,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Michael Keane,Everton,Wolverhampton Wanderers,0.5,12,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Michael Keane,Everton,Wolverhampton Wanderers,1.5,201,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Michael Keane,Everton,Wolverhampton Wanderers,2.5,401,TAB
Wolverhampton Wanderers v Everton,2025-08-30T14:00:00.000Z,Player Goals,Wolverhampton Wanderers,Everton,Rodrigo Gomes,Wolverhampton Wanderers,Everton,0.5,6,TAB
